frame_id,action,variance0,com_angle0,variance1,com_angle1,mean_angle,mean_amplitude,start_angle,start_amplitude,end_angle,end_amplitude,0,1,2,3
RZ_5037271_42,0,0.04253629857864093,-77.6073916768176,0.004993497339726441,12.392608323182401,112.61151296022601,12.772863105292549,112.30104049010566,12.975156158563262,112.77565252879651,12.77038709833918,1,0,1,1
RZ_5037271_43,0,0.05622435881164118,80.96723009577732,0.017416661596522238,170.96723009577732,113.76464481167271,12.359206754651295,112.5685003842917,12.751114247327743,113.92755707812556,12.509751847762228,1,0,1,1
RZ_5037271_44,0,8.854626758835153,-170.29730882844547,0.05366401667505111,99.70269117155452,116.65269575063729,14.73204845661115,110.51712350750427,14.504722186625813,143.07685429345472,18.817775568305148,1,0,1,1
RZ_5037271_45,0,1.739155672751525,26.40610463829736,0.10213499391514164,-63.593895361702636,151.8805012210812,21.26842029205995,144.40092357723373,18.870408929142354,153.92702806147614,21.579787876180863,1,0,1,1
RZ_5037271_46,0,0.04362305762636386,-116.04382317057224,0.0077605342103712,-26.043823170572235,148.65519560780598,22.423292541623933,150.20502340553165,22.31466183144102,148.06461378985512,22.512194478085384,1,0,1,1
RZ_5037271_47,0,0.026165400069242204,-76.508870273414,0.0030049264613701407,-166.508870273414,148.4887627207313,22.13634129420966,148.3880544314666,22.374905470498252,149.35674711088518,21.891905148477804,1,0,1,1
RZ_5037271_48,0,0.020569497947576888,-82.45067817562504,0.007968665317729422,7.549321824374974,144.35824574287335,23.155916225114996,144.91885293371806,23.015972249668632,144.64052064852675,23.082776899851698,1,0,1,1
RZ_5037271_49,0,0.0448953725446652,-85.49485888468472,0.0030354437818654206,4.505141115315303,144.36066424777454,23.261281495866676,144.57940082952055,23.1861740653068,145.38951218421516,23.042670704415123,1,0,1,1
RZ_5037271_53,2,0.0774685301303519,94.00074098412655,0.005743143339035457,4.000740984126562,137.51142456598296,26.023878223778997,137.35302083612845,26.16264615980746,137.91030807272284,25.89113726677546,1,1,1,1
RZ_5037271_54,2,0.035986444403644645,-75.49207103085396,0.0027525351881920626,-165.49207103085396,133.25958601555175,28.12420551667568,133.60025242873223,27.921431939176077,133.0693800123707,28.431284818827592,0,1,1,1
RZ_5037271_55,2,0.020668990809514377,79.98443822564245,0.005805784700689785,169.98443822564244,133.37044030933512,28.18188438653589,133.23238552066445,28.301333750240754,133.61775334337415,28.274881147529573,0,1,1,1
RZ_5037271_56,2,0.04005763703693781,-76.56217901043419,0.00631373551208178,13.437820989565811,130.6673884834704,29.733948767489952,130.81368169045746,29.781539279779093,130.42964740499266,29.76845242600171,0,1,1,1
RZ_5037271_57,2,11.382740677097363,166.46056998337,0.06875013922915835,-103.53943001663,132.79854622310248,31.43294247714219,130.38566571902385,29.749005774729508,140.08431408338478,38.82094049422394,0,1,1,1
RZ_5037271_58,2,0.7622814533014599,-19.658697910811448,0.024629771188335144,70.34130208918856,139.05601898656178,40.24921133595746,137.91705393955763,37.725947054277874,139.3935982011792,40.66033406783608,0,1,1,1
RZ_5037271_59,2,0.06080069968390289,-70.00110842168148,0.01177827990793366,19.99889157831852,139.44436596228132,40.366514419458184,139.38900103826222,40.61044048350286,139.90717741575588,39.8028566589805,0,1,1,1
RZ_5037271_60,2,0.029008902242082822,-99.21342242024845,0.005282526329345598,-9.213422420248454,138.42432569487917,39.37342550912562,138.8225610853102,39.192611525839254,138.32467738796484,39.07926873109081,0,1,1,1
RZ_5037271_61,2,0.04997921846896635,-80.91958676521658,0.007482856360965504,9.080413234783423,138.37285510127558,39.098104822643656,138.379478891659,39.046041155572546,138.16322180938644,39.4058749881436,0,1,1,1
RZ_5037271_62,2,8.433473314910602,-1.5167928268861426,0.08561733815061863,-91.51679282688615,135.34697388510253,37.58107423095443,136.85779494258406,38.3108820432843,122.71335754318429,30.315996932827684,0,1,1,1
RZ_5037271_63,2,8.08099451911512,134.06123915617138,1.155118133946102,44.06123915617141,114.05484851343988,21.03542678785829,121.39879314123321,29.297726527985695,117.1757969024553,20.152012443304226,0,1,1,1
RZ_5037271_64,2,0.09031843169757162,-73.85110859911809,0.014458466261611765,16.148891400881904,115.78503832924133,20.17965979508602,114.94988063758495,19.827807347883066,115.5072770806484,20.583700309184305,0,1,1,1
RZ_5037271_65,2,0.050175763792998346,-74.763542515119,0.005735661546368216,-164.76354251511898,115.29738566976938,20.72914837431474,115.51584837699036,20.507604624884205,114.8959860215739,20.72314886940388,0,1,1,1
RZ_5037271_66,2,0.025529005726191288,75.99491641785689,0.010227279988094768,-14.005083582143119,108.27864409421083,19.768833308327046,108.23515737482485,19.619429783880474,108.5764195959502,19.679453769207427,0,1,1,0
RZ_5037271_67,2,0.012813277698576958,171.01641402305793,0.008780232505504686,81.01641402305795,108.27908087567373,19.5917446935265,108.18957610156502,19.66692501838461,107.81217604911163,19.67739388035583,0,1,1,0
RZ_5037271_68,2,0.01853801201560006,90.0533761158464,0.004692885943583681,0.05337611584640454,105.23392065167813,19.507000849194384,104.88465700756916,19.539806479075942,105.06869901591854,19.6912333018289,0,1,1,0
RZ_5037271_69,2,0.05450039978388329,-101.66045340150666,0.01869327368550419,168.33954659849334,105.65607391619656,19.357531660217514,105.15764936779937,19.61660752776266,107.29526784591738,19.338531123646025,0,1,1,0
RZ_5037271_70,2,123.96103573876474,-50.4797151174297,1.3069466285821703,-140.4797151174297,118.54754222455088,38.27780184363973,100.09593983850812,18.834866865828666,119.5615994337529,48.50766809578438,1,1,1,1
RZ_5037271_71,2,0.2656125734769429,110.91115123556276,0.010303583385802608,20.91115123556275,119.59386738432255,47.4951452815918,119.60665212440986,48.379804930443115,119.73259518844114,46.86272040855906,1,1,1,1
RZ_5037271_72,2,0.03763101676589459,110.03906810216472,0.011467758744309633,20.03906810216473,118.82921250752719,46.07398687486267,118.73832341165414,46.466776682671025,118.80303896291731,45.81089232503774,1,1,1,1
RZ_5037271_73,2,0.01954079727742849,100.01992048090895,0.004017243538898088,10.019920480908949,118.94731335800846,45.56417370122263,118.81125864347874,45.757442736517675,119.03852464006327,45.285958178651526,1,1,1,1
RZ_5037271_74,2,0.030167732022120704,93.38219996089526,0.002158676141144777,3.3821999608952615,117.46480682491755,44.78643314005393,117.65892458949688,44.61212340062853,117.34310328224996,44.93460218834817,1,1,1,1
RZ_5037271_75,2,0.02044668851886309,97.74369362715221,0.006726413521953187,-172.25630637284777,117.25803748846954,45.10334153366219,117.27775742673924,45.09941728757438,117.33228548366068,45.23414774930099,1,1,1,1
RZ_5037271_77,3,81.08167474291338,177.56456662670223,0.1562008489233731,87.56456662670224,97.12621208431915,40.41473855932111,116.39557393703689,44.69363149013877,86.01281572807252,39.55989599817067,1,1,1,1
RZ_5037271_78,3,0.30260786870999407,-4.118189631392722,0.03186804965735176,-94.11818963139272,85.67211055104234,39.829063728574084,83.68169025709882,39.93446029606581,86.48233001005215,39.84696662065741,1,1,1,1
RZ_5037271_79,3,0.059521627360637874,108.20492864888305,0.011479229782219111,18.204928648883058,86.86739615538009,40.29249954715537,86.46691826762671,39.997912583408,86.80407937349976,40.62507460553918,1,1,1,1
RZ_5037271_80,3,0.03722960799211352,-86.35160888073432,0.008840147109927397,-176.35160888073432,86.47887967007713,38.44025837609965,86.5838889748288,38.68062302389189,86.3527887882232,38.11909637343528,1,1,1,1
RZ_5037271_81,3,36.700503962324596,-107.2465403685808,0.08213122134887428,162.7534596314192,89.88234782463083,31.29655787322482,86.50431038253528,38.29314055718924,95.96749563949119,22.84569189271745,1,1,1,1
RZ_5037271_82,3,0.1785941677271514,93.54513236390369,0.006639832272848305,-176.4548676360963,96.59318801280021,20.60180041738361,96.88351109820275,20.160669473461738,96.4679030780282,21.36131110729918,1,1,1,1
RZ_5037271_83,3,0.07131013224730606,-83.61395162360884,0.003721240301713746,-173.61395162360884,95.9514757182832,22.191824077439595,96.31699704206564,21.50592510329199,95.70995002948197,22.677869463104642,1,1,1,1
RZ_5037271_84,3,0.055667808931901853,107.08440031372912,0.006114925761975717,-162.91559968627087,96.50382113575267,20.88717233311048,96.27616904363974,20.639048746321997,96.41346186362502,20.825682169000334,1,1,1,1
RZ_5037271_85,3,0.023295481579998816,-97.31809683978518,0.0034766408689809497,-7.31809683978519,96.62772463903475,21.260834295440336,96.35861597430133,21.00456529865862,96.4679030780282,21.36131110729918,1,1,1,1
RZ_5037271_86,3,0.020326089551365747,-89.1021795105366,0.00233991044863423,0.8978204894634202,97.62329500626231,18.718206876849873,97.26091775444964,18.710208819690255,97.63296224399738,18.857258203614087,1,1,1,1
RZ_5037271_87,3,0.035159498692166134,104.14361316999128,0.024763603348650225,-165.85638683000872,97.96016382112164,18.488311908690452,97.81652877844469,18.784704799793843,100.6092984995399,18.547225353505116,1,1,1,1
RZ_5037271_88,3,10.572399408937933,-31.328760596478876,0.09549189718451595,58.67123940352112,119.22797610055216,22.933587547151348,102.99234442617173,16.65657595518932,121.18322696266767,24.768879404562707,1,1,1,1
RZ_5037271_91,2,0.07285701932433121,88.18678159298646,0.006976327614443857,178.18678159298645,123.34464212738193,22.627742913440958,123.84431483843477,22.473372888087127,122.60265975695019,23.1181335880498,1,1,1,1
RZ_5037271_92,2,0.08823842417938733,93.76064100692078,0.005451045208367511,-176.2393589930792,126.1318368343635,21.01242984042152,125.47170333189607,21.48244270982615,126.02460660124193,20.890319904472392,1,1,1,1
RZ_5037271_93,2,214.32778527418048,91.78945390339663,0.07306276663580032,1.7894539033966361,120.00111703731213,24.854918842710127,126.21907755365149,20.79338793920474,100.17874587273533,83.78400598404477,1,1,1,1
RZ_5037271_94,2,330.7454401204495,-86.1171672443079,0.011312260502841863,-176.1171672443079,98.1845141383846,122.29030706968409,99.5591248839767,93.30748877973998,97.6230045545428,139.27273435728284,1,1,1,1
RZ_5037271_95,2,1790.523451254334,93.05428442832488,1.5674784805133541,3.0542844283248867,103.59814728687559,66.8182336176662,97.06485711943954,134.76508728736272,146.47663202961817,16.643624952830713,1,1,1,1
RZ_5037271_96,2,10.70402485093567,-81.0928917471779,0.029607720492897463,8.9071082528221,147.83983068442527,17.925810459319912,155.60030180782317,15.521417555166819,139.4557972628832,20.417211676709684,1,1,1,1
RZ_5037271_97,2,0.3606460732501548,-88.05934012151172,0.0060063189067072545,1.9406598784882796,135.6651860843733,21.62281900545024,138.8168977384236,20.641704117339412,135.1724641995563,21.90416510318955,1,1,1,1
RZ_5037271_98,2,0.1475504649508593,99.06013633974665,0.004699167702201717,9.060136339746652,139.36416907215903,20.399801915397966,140.31844812866962,20.070393691218356,139.09421573946338,20.609340355703807,1,1,1,1
RZ_5037271_99,2,0.01416489882453722,100.5049443960077,0.0024212236244423348,-169.49505560399228,138.96965710981345,20.715622359219612,139.03400434305865,20.614890207549863,139.24162414210048,20.56357121367863,1,1,1,1
RZ_5037271_100,2,0.04192220416352215,-78.45599253375022,0.0066453468568863205,11.544007466249788,143.23090398135915,19.62598293138009,143.8114132144024,19.299597010843584,143.3151257567919,19.660335068699133,1,1,1,1
RZ_5037271_101,2,0.0287252227431339,-76.85850266296451,0.002472736440539724,-166.85850266296453,142.95706431797734,19.705322423249523,143.58038142020223,19.53083568246329,143.21675420695672,19.498254856662978,1,1,1,1
RZ_5037271_102,2,0.017360948890909233,-74.6992550832744,0.0063606837621520565,15.30074491672561,145.6368956879099,17.733858679668113,146.11467435250168,17.601162510410994,145.65594174716443,17.89066984438004,1,1,1,1
RZ_5037271_103,2,0.06427635610163955,96.39422009246692,0.0086290316534622,6.394220092466927,145.56166233262599,17.74762788056617,145.07576814564374,17.97965388769448,146.10197594758452,17.29054208076516,1,1,1,1
RZ_5037271_104,2,0.04733872794243248,80.40776441336888,0.004235802669812508,170.40776441336888,143.4705453574391,16.648222022438514,144.2211754352508,16.408263100922156,143.2071615784961,16.68530322624662,1,1,1,1
RZ_5037271_105,2,0.025162288976882732,-96.79471831412748,0.009267466125158086,173.2052816858725,142.77217646423074,16.526370603903214,143.52411419012148,16.641681630190178,142.28170101469826,16.449091408298976,1,1,1,1
RZ_5037271_106,2,0.024316740398751157,95.6020291918401,0.002917055519616137,-174.3979708081599,139.5088391699874,15.3588084910933,138.8043084748458,15.614383477617034,140.1658769074838,15.040025725546617,1,1,1,1
RZ_5037271_107,2,0.03631231141047815,-84.30484316785396,0.005215770222174556,5.695156832146033,139.97270793787558,15.244203178553033,140.06872039338003,15.087433817285083,139.54172830877567,15.49427976810865,1,1,1,1
RZ_5037271_108,2,0.1376723106890963,-93.8864246186951,0.003987036249678657,176.11357538130488,137.6590942546307,14.789233768859765,136.9046114558303,14.78911657087925,138.56742879177108,14.604184354299711,1,1,1,1
RZ_5037271_109,2,0.010984509137171155,97.85629496595288,0.003732824196162067,7.8562949659528725,138.0263284612978,14.735777712085303,137.54015239843386,14.7600940465882,138.28411104305764,14.628192815403283,1,1,1,1
RZ_5037271_110,2,0.1419325792902344,87.54186875146215,0.00952721662813275,-2.4581312485378577,136.09461857063218,13.497377069408682,134.42427883596818,13.620476604526115,136.35595269741998,13.340681985478447,0,1,1,1
RZ_5037271_111,2,56.789063367048406,164.6863194501009,0.3966844288699628,-105.31368054989908,144.82766008363316,17.859626552942633,136.35595269741998,13.340681985478447,153.44134532786887,36.18188830062576,0,1,1,1
RZ_5037271_112,2,3.9174992252715723,-26.775609347857923,0.2046045394343051,63.224390652142084,154.2170463975339,43.37028342575301,153.1857227792499,36.08384245282436,154.9100092965072,43.76324417817947,0,1,1,1
RZ_5037271_113,2,0.052117868311964584,172.35024478863673,0.03205131536150442,82.35024478863674,154.39885439678815,43.497928519149326,154.88481898271758,43.816435777283,154.4390929591022,43.102429491801665,0,1,1,1
RZ_5037271_114,2,0.05949487347678973,91.70241026398207,0.0023619836660675837,-178.29758973601793,153.38459878171196,40.41957522504904,152.8751705737323,40.695107102915784,153.78620329244072,40.19304096628901,1,1,1,1
RZ_5037271_115,2,0.01719287155220379,88.04864008455186,0.003662720284530733,-1.9513599154481422,154.02874962862637,39.99256119157882,153.81178698609665,40.18421053428981,154.3407509525619,39.915529078667895,1,1,1,1
RZ_5037271_116,2,0.12283995063083179,95.32963132861103,0.004390294267127275,-174.67036867138899,154.30016429399885,38.61292592547951,153.77720808637167,39.00339338796463,155.11335525681403,38.33938159571927,1,1,1,1
RZ_5037271_119,0,0.09493999638937436,98.7676425246757,0.004803881161645342,8.767642524675693,176.15218233263897,30.813955418744992,177.2100892227217,30.678056885341853,176.29387356253918,30.83618224224944,1,1,1,1
RZ_5037271_120,0,0.04976846631694156,-100.83873239918941,0.009286431642242146,169.1612676008106,175.79278558320684,29.998734078701972,175.89208994437334,29.918558602254574,175.82862991521083,30.15156796140885,1,1,1,1
RZ_5037271_121,0,0.07753455731659488,-89.6071713823897,0.009888742003133335,0.39282861761030524,175.3245127587847,30.12643490543887,175.9206986012314,30.12802284752434,175.03841726413384,30.214912829778573,1,1,1,1
RZ_5037271_122,0,0.07141019425833808,-86.86534514262947,0.005627374369112887,-176.86534514262945,173.84529672849075,28.967609124000614,174.73448341387214,28.92131302337146,173.12215459881435,28.927438205658262,1,1,1,0
RZ_5037271_123,0,0.05077446595957115,86.16600523302523,0.007416921795530958,176.16600523302523,173.07468777010715,29.070159209406263,173.32578601589793,28.945429828756136,173.07400087879557,29.141924927143197,1,1,1,0
RZ_5037271_124,0,0.02563997138995631,89.2756392194857,0.005643702079431605,-0.7243607805143103,171.2087311195835,29.399313383685087,170.98508464865603,29.386717900558562,170.95616950874484,29.16630531471539,1,1,1,0
RZ_5037271_125,0,0.0337105625233147,-126.33259572242059,0.007893886456277234,143.6674042775794,171.15303234802622,29.36002772640689,170.87547052369877,29.162746156451274,170.97105154987062,29.468864422681065,1,1,1,0
RZ_5037271_126,0,0.06726451670624053,97.85307996115947,0.0024180139060043055,7.853079961159463,168.12399839501376,29.658292668118765,168.19320136580018,29.754374699069917,168.41135231820684,29.659471076596468,1,1,1,1
RZ_5037271_127,0,0.025550115595379275,88.20639327955452,0.007474700731151272,178.20639327955453,169.1205329708128,29.536949730102396,168.5175452601396,29.678866312993556,169.0113888914456,29.526225497191994,1,1,1,1
RZ_5037271_128,0,0.049718935092918984,-81.5516271255214,0.004671496279629719,-171.5516271255214,164.7230322175929,30.00900617257328,165.11025710349105,29.91949893356094,164.85842198886564,29.892637531631706,1,1,1,1
RZ_5037271_129,0,0.02840416436550434,-79.0271462910476,0.003807570328373259,-169.02714629104761,164.83736313861615,30.02374707265352,164.84840238522534,29.873332321703284,165.25353646122454,29.889371385841493,1,1,1,1
RZ_5037271_130,0,0.07185551080095787,69.61305867149862,0.04104118307659315,-20.386941328501386,160.57268785103787,30.690085047243,160.8658275772478,30.58334089222105,159.1927826119757,29.797057067724683,1,1,0,1
RZ_5037271_131,0,17.303102856397135,-176.2688138039116,0.026002368092658098,-86.2688138039116,145.15497736892502,20.440490868941666,158.7115643181132,29.539352674167887,139.45526927179324,18.65211866859833,1,1,0,1
RZ_5037271_132,0,0.0814808162381508,-142.4634989596678,0.01211220417001226,-52.4634989596678,136.16108336322452,20.353702554264522,134.93777133459977,20.137261901112222,137.0366218128952,20.47545315714074,1,1,0,1
RZ_5037271_133,0,0.0318997534972057,-85.46924394750171,0.006030409768100519,-175.4692439475017,137.3717125441071,20.348569639749957,136.8197053035978,20.46576899593358,138.03769292014238,20.002721515753212,1,1,0,1
RZ_5037271_134,0,0.043397154844837506,-74.07212209557379,0.0057811716857746045,15.92787790442622,132.58814950025814,22.11900375115328,132.88788456470436,21.960038023842724,132.09211983548641,22.086695024997795,1,1,0,1
RZ_5037271_135,0,0.028772401543740646,90.83455442583796,0.004176659680749008,0.8345544258379722,132.20596338729843,22.0864919250599,132.11505599521635,22.121647895259493,131.81335565424132,22.191564640535347,1,1,0,1
RZ_5037271_136,0,0.023846090492940963,-57.15805215274727,0.004431174813181719,32.84194784725274,129.0637493276661,23.475743965406004,128.70409565671724,23.629123702705748,129.17545926723352,23.373938272092726,1,1,0,1
RZ_5037271_137,0,0.04157840856890752,-94.70700674163827,0.008319917961704776,175.29299325836172,128.7279163836925,23.484203984831165,129.2029452203485,23.344367531212903,128.7541294021927,23.427684235807135,1,1,0,1
RZ_5037271_138,0,0.03172983890448819,-68.59222626436693,0.006039181503674905,-158.59222626436693,128.59064937584608,23.54801246788092,128.46948046720868,23.507113780073773,129.15128697967066,23.66871383384413,1,1,0,1
RZ_5037271_139,0,0.017836023660921137,97.84463423221314,0.0037288742982625072,7.844634232213137,129.08760628538278,23.52725530833873,129.15128697967066,23.66871383384413,129.5110993657622,23.440854926061963,1,1,0,1
RZ_5037271_142,2,0.06599115159611173,87.14579612742459,0.005631828796044572,177.1457961274246,125.80810250699946,25.614666426520433,125.78930562768673,25.50394108819162,125.57486260305005,25.705971442190346,1,1,1,1
RZ_5037271_143,2,0.025281014614097583,-99.88613802263082,0.002301556814473984,170.11386197736917,125.46770208693262,25.68861778974859,125.55411502218604,25.736191473691076,125.3969787976772,25.869953200528148,1,1,1,1
RZ_5037271_144,2,0.08500691176202839,92.08298337512826,0.005038231095114642,-177.91701662487174,123.06688806249178,27.11763883288938,122.99180238594187,27.574545355644393,122.8816459430615,27.15917589608111,1,1,1,1
RZ_5037271_145,2,0.036905718155956946,89.0587767981315,0.002705914497104397,-0.9412232018685031,122.47211752238456,27.34170693988773,122.64488693975008,27.241436397075223,122.02917129650825,27.67010109872627,1,1,1,1
